DocDueDate,ItemCode,Cant. Consumida
2018-03-26 00:00:00,MALMESS0067,102.97
2018-03-26 00:00:00,MAPDESS0009,19
2018-03-26 00:00:00,MAPDESS0014,430
2018-03-26 00:00:00,MAPDESS0015,215
2018-03-26 00:00:00,MAPGESS0001,4
2018-03-26 00:00:00,MAPLESS0001,9
2018-03-26 00:00:00,MATLESS0092,485
2018-03-26 00:00:00,MATLESS0093,837.8
2018-03-26 00:00:00,MATPCBQ0004,2804
2018-03-26 00:00:00,MATPESS0001,5036
2018-03-26 00:00:00,MATPESS0002,2187
2018-03-26 00:00:00,MATPESS0003,10354
2018-03-26 00:00:00,MATPESS0045,3114
2018-03-26 00:00:00,MAVACBQ0004,2818
2018-03-26 00:00:00,MAVAESS0002,2187
2018-03-26 00:00:00,MAVAESS0017,3141
2018-03-26 00:00:00,MAVAESS0041,5020
2018-03-26 00:00:00,MPMPCBQ0012,3.35
2018-03-26 00:00:00,MPMPESS0009,4.05
2018-03-26 00:00:00,MPMPESS0026,1.06
2018-03-26 00:00:00,MPMPESS0053,1.51
2018-03-26 00:00:00,MPMPESS0055,3.7499999999999996
2018-03-26 00:00:00,MPMPESS0128,3.7800000000000002
2018-03-26 00:00:00,MPMPESS0151,53.2
2018-03-26 00:00:00,MPMPESS0152,2
2018-03-26 00:00:00,MPMPESS0181,4.199999999999999
2018-03-26 00:00:00,MPMPESS0204,0.724
2018-03-26 00:00:00,MPMPESS0215,2.65
2018-03-26 00:00:00,MPMPESS0232,71.77
2018-03-26 00:00:00,MPMPESS0271,2.65
2018-03-26 00:00:00,MPMPESS0273,0.404
2018-03-26 00:00:00,MPMPESS0285,4.62
2018-03-26 00:00:00,MPMPESS0290,6.07
2018-03-26 00:00:00,MPMPESS0296,10.629999999999999
2018-03-26 00:00:00,MPMPESS0298,4.65
2018-03-26 00:00:00,MPMPESS0314,29.95
2018-03-26 00:00:00,MPMPESS0316,4379.49
2018-03-26 00:00:00,MPMPESS0335,230.76999999999998
2018-03-26 00:00:00,MPMPESS0338,10.05
2018-03-26 00:00:00,MPMPESS0339,2.0999999999999996
2018-03-26 00:00:00,MPMPESS0357,11.7
2018-03-26 00:00:00,MPMPESS0434,99.75
2018-03-26 00:00:00,MPMPESS0478,1.41
2018-03-26 00:00:00,MPSGLBJ0001,212.4
2018-03-27 00:00:00,MACIESS0002,17.13
2018-03-27 00:00:00,MACIESS0006,3.7611350000000003
2018-03-27 00:00:00,MACJESS0115,782
2018-03-27 00:00:00,MACJESS0158,747
2018-03-27 00:00:00,MAETESS0145,9272
2018-03-27 00:00:00,MAGPESS0001,3142
2018-03-27 00:00:00,MALMESS0056,35.14
2018-03-27 00:00:00,MATLESS0093,309.19
2018-03-27 00:00:00,MATPGOL0038,9447
2018-03-27 00:00:00,MPMPESS0009,0.86
2018-03-27 00:00:00,MPMPESS0026,0.26
2018-03-27 00:00:00,MPMPESS0055,0.86
2018-03-27 00:00:00,MPMPESS0204,0.087
2018-03-27 00:00:00,MPMPESS0232,17.14
2018-03-27 00:00:00,MPMPESS0262,1.47273
2018-03-27 00:00:00,MPMPESS0273,0.087
2018-03-27 00:00:00,MPMPESS0285,1.29
2018-03-27 00:00:00,MPMPESS0290,1.29
2018-03-27 00:00:00,MPMPESS0296,2.57
2018-03-27 00:00:00,MPMPESS0316,45304.537
2018-03-27 00:00:00,MPMPESS0357,5.14
2018-03-27 00:00:00,MPMPESS0478,1.29
2018-03-27 00:00:00,MPSGINQ0001,7793.5
2018-03-28 00:00:00,MAADESS0012,1454
2018-03-28 00:00:00,MABLESS0007,1265
2018-03-28 00:00:00,MABLESS0008,843
2018-03-28 00:00:00,MACIESS0002,17.84
2018-03-28 00:00:00,MACIESS0006,4.2
2018-03-28 00:00:00,MACJESS0003,70
2018-03-28 00:00:00,MACJESS0032,105
2018-03-28 00:00:00,MACJESS0071,61
2018-03-28 00:00:00,MACJESS0134,425
2018-03-28 00:00:00,MACJESS0142,11
2018-03-28 00:00:00,MACJESS0158,680
2018-03-28 00:00:00,MAENESS0001,2981
2018-03-28 00:00:00,MAENESS0027,6613
2018-03-28 00:00:00,MAENESS0092,6667
2018-03-28 00:00:00,MAENESS0093,6667
2018-03-28 00:00:00,MAETESS0130,2995
2018-03-28 00:00:00,MAETESS0134,6621
2018-03-28 00:00:00,MAETESS0135,6619
2018-03-28 00:00:00,MAETESS0145,8458
2018-03-28 00:00:00,MAETESS0230,278
2018-03-28 00:00:00,MAETESS0264,6668
2018-03-28 00:00:00,MAETESS0265,6668
2018-03-28 00:00:00,MAETESS0273,6668
2018-03-28 00:00:00,MAETESS0274,6668
2018-03-28 00:00:00,MAFUESS0013,5019
2018-03-28 00:00:00,MAFUESS0015,66
2018-03-28 00:00:00,MALMESS0056,36.49
2018-03-28 00:00:00,MATFESS0001,843
2018-03-28 00:00:00,MATFESS0002,1264
2018-03-28 00:00:00,MATLESS0093,550.2
2018-03-28 00:00:00,MATLESS0094,15.21
2018-03-28 00:00:00,MAVAESS0001,2976
2018-03-28 00:00:00,MAVAESS0027,1476
2018-03-28 00:00:00,MPMPCBQ0014,1.6
2018-03-28 00:00:00,MPMPCBQ0015,1.6
2018-03-28 00:00:00,MPMPCBQ0017,1.6
2018-03-28 00:00:00,MPMPCBQ0018,1.6
2018-03-28 00:00:00,MPMPESS0009,1.18602
2018-03-28 00:00:00,MPMPESS0020,1.2
2018-03-28 00:00:00,MPMPESS0026,0.18
2018-03-28 00:00:00,MPMPESS0053,0.93
2018-03-28 00:00:00,MPMPESS0055,0.62
2018-03-28 00:00:00,MPMPESS0062,56.6
2018-03-28 00:00:00,MPMPESS0063,28.3
2018-03-28 00:00:00,MPMPESS0064,42.45
2018-03-28 00:00:00,MPMPESS0065,22.64
2018-03-28 00:00:00,MPMPESS0066,0.1415
2018-03-28 00:00:00,MPMPESS0067,0.1415
2018-03-28 00:00:00,MPMPESS0068,0.1415
2018-03-28 00:00:00,MPMPESS0069,0.1415
2018-03-28 00:00:00,MPMPESS0070,0.1415
2018-03-28 00:00:00,MPMPESS0071,0.1415
2018-03-28 00:00:00,MPMPESS0072,0.1415
2018-03-28 00:00:00,MPMPESS0073,0.1415
2018-03-28 00:00:00,MPMPESS0074,0.1415
2018-03-28 00:00:00,MPMPESS0075,0.1415
2018-03-28 00:00:00,MPMPESS0077,0.00142
2018-03-28 00:00:00,MPMPESS0079,14.15
2018-03-28 00:00:00,MPMPESS0095,0.0566
2018-03-28 00:00:00,MPMPESS0161,9.65
2018-03-28 00:00:00,MPMPESS0181,8.49
2018-03-28 00:00:00,MPMPESS0200,283
2018-03-28 00:00:00,MPMPESS0204,3.2399999999999998
2018-03-28 00:00:00,MPMPESS0209,465.02000000000004
2018-03-28 00:00:00,MPMPESS0215,0.252
2018-03-28 00:00:00,MPMPESS0221,24.06
2018-03-28 00:00:00,MPMPESS0232,12.38
2018-03-28 00:00:00,MPMPESS0260,28.3
2018-03-28 00:00:00,MPMPESS0271,0.252
2018-03-28 00:00:00,MPMPESS0273,0.34501
2018-03-28 00:00:00,MPMPESS0285,0.93
2018-03-28 00:00:00,MPMPESS0290,57.53
2018-03-28 00:00:00,MPMPESS0296,1.86
2018-03-28 00:00:00,MPMPESS0313,127.35
2018-03-28 00:00:00,MPMPESS0316,34500.54999999999
2018-03-28 00:00:00,MPMPESS0317,0.00431
2018-03-28 00:00:00,MPMPESS0321,6
2018-03-28 00:00:00,MPMPESS0335,71.94999999999999
2018-03-28 00:00:00,MPMPESS0357,3.71
2018-03-29 00:00:00,MACIESS0002,3.41
2018-03-29 00:00:00,MACIESS0006,3.3
2018-03-29 00:00:00,MACJESS0077,272
2018-03-29 00:00:00,MAENESS0090,13485
2018-03-29 00:00:00,MAENESS0091,6676
2018-03-29 00:00:00,MAETESS0144,3486
2018-03-29 00:00:00,MAETESS0146,3280
2018-03-29 00:00:00,MAETESS0230,300
2018-03-29 00:00:00,MAETESS0260,6788
2018-03-29 00:00:00,MAETESS0261,6794
2018-03-29 00:00:00,MAETESS0262,6669
2018-03-29 00:00:00,MAETESS0263,6668
2018-03-29 00:00:00,MAETESS0266,6671
2018-03-29 00:00:00,MAETESS0267,6670
2018-03-29 00:00:00,MALMESS0005,24.66
2018-03-29 00:00:00,MAPGESS0001,2.5
2018-03-29 00:00:00,MATLESS0092,294.74
2018-03-29 00:00:00,MATPESS0001,3280
2018-03-29 00:00:00,MPMPESS0009,0.5
2018-03-29 00:00:00,MPMPESS0026,0.15
2018-03-29 00:00:00,MPMPESS0055,0.5
2018-03-29 00:00:00,MPMPESS0128,0.9
2018-03-29 00:00:00,MPMPESS0181,1
2018-03-29 00:00:00,MPMPESS0204,0.1
2018-03-29 00:00:00,MPMPESS0232,8.97
2018-03-29 00:00:00,MPMPESS0262,1.96364
2018-03-29 00:00:00,MPMPESS0273,0.05
2018-03-29 00:00:00,MPMPESS0285,0.5
2018-03-29 00:00:00,MPMPESS0290,0.75
2018-03-29 00:00:00,MPMPESS0296,1.49
2018-03-29 00:00:00,MPMPESS0316,62767.74
2018-03-29 00:00:00,MPMPESS0335,50.47
2018-03-29 00:00:00,MPMPESS0338,2.49
2018-03-29 00:00:00,MPMPESS0339,0.5
2018-03-30 00:00:00,MPMPESS0316,3637.6
2018-04-02 00:00:00,MACIESS0002,15.5
2018-04-02 00:00:00,MACIESS0006,4.8
2018-04-02 00:00:00,MACIESS0007,12
2018-04-02 00:00:00,MACJESS0133,521
2018-04-02 00:00:00,MACJESS0142,250
2018-04-02 00:00:00,MAETESS0145,6528
2018-04-02 00:00:00,MAETESS0230,800
2018-04-02 00:00:00,MAETESS0291,4516
2018-04-02 00:00:00,MALMESS0024,33.37
2018-04-02 00:00:00,MATLESS0094,226.6
2018-04-02 00:00:00,MPMPESS0009,0.34
2018-04-02 00:00:00,MPMPESS0026,0.1
2018-04-02 00:00:00,MPMPESS0053,0.51
2018-04-02 00:00:00,MPMPESS0055,0.34
2018-04-02 00:00:00,MPMPESS0204,0.07
2018-04-02 00:00:00,MPMPESS0232,6.77
2018-04-02 00:00:00,MPMPESS0262,1.96364
2018-04-02 00:00:00,MPMPESS0273,0.03
2018-04-02 00:00:00,MPMPESS0285,0.51
2018-04-02 00:00:00,MPMPESS0290,0.51
2018-04-02 00:00:00,MPMPESS0296,1.02
2018-04-02 00:00:00,MPMPESS0316,57657.74799999999
2018-04-02 00:00:00,MPMPESS0357,2.03
2018-04-02 00:00:00,PTWCSAN0008,3000
2018-04-03 00:00:00,MAADESS0009,2678
2018-04-03 00:00:00,MACIESS0002,1
2018-04-03 00:00:00,MACIESS0006,6.399999999999999
2018-04-03 00:00:00,MACJJBR0001,55
2018-04-03 00:00:00,MAENGOL0033,6911
2018-04-03 00:00:00,MAENJBR0001,2671
2018-04-03 00:00:00,MAETESS0142,58
2018-04-03 00:00:00,MAETGOL0030,6911
2018-04-03 00:00:00,MAETGOL0033,6915
2018-04-03 00:00:00,MATPJBR0003,2658
2018-04-03 00:00:00,MAVAESS0026,2663
2018-04-03 00:00:00,MPMPESS0009,0.8
2018-04-03 00:00:00,MPMPESS0026,0.24
2018-04-03 00:00:00,MPMPESS0055,0.8
2018-04-03 00:00:00,MPMPESS0181,1.6
2018-04-03 00:00:00,MPMPESS0204,0.16
2018-04-03 00:00:00,MPMPESS0232,14.41
2018-04-03 00:00:00,MPMPESS0262,1.96364
2018-04-03 00:00:00,MPMPESS0273,0.08
2018-04-03 00:00:00,MPMPESS0285,0.8
2018-04-03 00:00:00,MPMPESS0290,1.2
2018-04-03 00:00:00,MPMPESS0296,2.4
2018-04-03 00:00:00,MPMPESS0316,55295.39599999999
2018-04-03 00:00:00,MPMPESS0335,184.36
2018-04-03 00:00:00,MPMPESS0338,4
2018-04-03 00:00:00,MPMPESS0339,0.8
2018-04-03 00:00:00,MPMPESS0349,1.44
2018-04-03 00:00:00,MPSGJBR0001,798.035
2018-04-04 00:00:00,MABLESS0017,1055
2018-04-04 00:00:00,MABLESS0020,776
2018-04-04 00:00:00,MACIESS0002,8.850000000000001
2018-04-04 00:00:00,MACIESS0006,7.220216
2018-04-04 00:00:00,MACJESS0003,150
2018-04-04 00:00:00,MACJESS0005,85
2018-04-04 00:00:00,MACJESS0141,417
2018-04-04 00:00:00,MAENESS0001,3620
2018-04-04 00:00:00,MAETESS0144,1063
2018-04-04 00:00:00,MAETESS0145,5244
2018-04-04 00:00:00,MAETESS0148,2100
2018-04-04 00:00:00,MAETESS0151,1528
2018-04-04 00:00:00,MAETESS0206,1013
2018-04-04 00:00:00,MAETESS0230,259
2018-04-04 00:00:00,MALMESS0002,11.75
2018-04-04 00:00:00,MALMESS0038,27.82
2018-04-04 00:00:00,MAPGESS0001,0.67
2018-04-04 00:00:00,MATFESS0001,1807
2018-04-04 00:00:00,MATLESS0092,161.4
2018-04-04 00:00:00,MATLESS0094,360.04
2018-04-04 00:00:00,MATPESS0001,1029
2018-04-04 00:00:00,MAVAESS0001,3627
2018-04-04 00:00:00,MPMPESS0009,0.45
2018-04-04 00:00:00,MPMPESS0026,0.09
2018-04-04 00:00:00,MPMPESS0053,0.67
2018-04-04 00:00:00,MPMPESS0055,0.045
2018-04-04 00:00:00,MPMPESS0204,0.13
2018-04-04 00:00:00,MPMPESS0232,6.72
2018-04-04 00:00:00,MPMPESS0262,0.98182
2018-04-04 00:00:00,MPMPESS0273,0.045
2018-04-04 00:00:00,MPMPESS0285,0.45
2018-04-04 00:00:00,MPMPESS0290,0.45
2018-04-04 00:00:00,MPMPESS0296,0.9
2018-04-04 00:00:00,MPMPESS0316,43458.32800000001
2018-04-04 00:00:00,MPMPESS0321,7
2018-04-04 00:00:00,MPMPESS0335,19.84
2018-04-04 00:00:00,MPMPESS0357,5.38
2018-04-05 00:00:00,MAASESS0004,13200
2018-04-05 00:00:00,MABLESS0015,1002
2018-04-05 00:00:00,MACIESS0001,7
2018-04-05 00:00:00,MACIESS0002,10.04
2018-04-05 00:00:00,MACIESS0006,7.218759999999999
2018-04-05 00:00:00,MACJESS0014,253
2018-04-05 00:00:00,MACJESS0032,83
2018-04-05 00:00:00,MACJESS0150,670
2018-04-05 00:00:00,MAENESS0001,1007
2018-04-05 00:00:00,MAENESS0027,14206
2018-04-05 00:00:00,MAESESS0011,6603
2018-04-05 00:00:00,MAETESS0136,14211
2018-04-05 00:00:00,MAETESS0137,14208
2018-04-05 00:00:00,MAETESS0151,1009
2018-04-05 00:00:00,MAETESS0230,805
2018-04-05 00:00:00,MAETESS0231,555
2018-04-05 00:00:00,MAFUESS0024,8032
2018-04-05 00:00:00,MAPDESS0009,16
2018-04-05 00:00:00,MAPLESS0001,5
2018-04-05 00:00:00,MATFESS0002,1007
2018-04-05 00:00:00,MATLESS0093,274.96
2018-04-05 00:00:00,MATPESS0003,6605
2018-04-05 00:00:00,MAVAESS0001,1001
2018-04-05 00:00:00,MPMPESS0009,1.57701
2018-04-05 00:00:00,MPMPESS0054,0.37
2018-04-05 00:00:00,MPMPESS0055,0.37
2018-04-05 00:00:00,MPMPESS0058,0.44
2018-04-05 00:00:00,MPMPESS0062,120.7
2018-04-05 00:00:00,MPMPESS0063,60.35
2018-04-05 00:00:00,MPMPESS0064,60.35
2018-04-05 00:00:00,MPMPESS0066,0.30174999999999996
2018-04-05 00:00:00,MPMPESS0067,0.30174999999999996
2018-04-05 00:00:00,MPMPESS0068,0.30174999999999996
2018-04-05 00:00:00,MPMPESS0069,0.30174999999999996
2018-04-05 00:00:00,MPMPESS0070,0.30174999999999996
2018-04-05 00:00:00,MPMPESS0071,0.30174999999999996
2018-04-05 00:00:00,MPMPESS0072,0.30174999999999996
2018-04-05 00:00:00,MPMPESS0073,0.30174999999999996
2018-04-05 00:00:00,MPMPESS0074,0.30174999999999996
2018-04-05 00:00:00,MPMPESS0075,0.30174999999999996
2018-04-05 00:00:00,MPMPESS0077,0.010079999999999999
2018-04-05 00:00:00,MPMPESS0078,45.269999999999996
2018-04-05 00:00:00,MPMPESS0170,0.78671
2018-04-05 00:00:00,MPMPESS0181,18.85
2018-04-05 00:00:00,MPMPESS0200,603.5
2018-04-05 00:00:00,MPMPESS0204,6.12
2018-04-05 00:00:00,MPMPESS0209,378.42
2018-04-05 00:00:00,MPMPESS0211,2
2018-04-05 00:00:00,MPMPESS0212,10.6
2018-04-05 00:00:00,MPMPESS0221,45.269999999999996
2018-04-05 00:00:00,MPMPESS0222,0.07796
2018-04-05 00:00:00,MPMPESS0224,0.00253
2018-04-05 00:00:00,MPMPESS0232,3.68
2018-04-05 00:00:00,MPMPESS0238,0.74
2018-04-05 00:00:00,MPMPESS0260,60.35
2018-04-05 00:00:00,MPMPESS0263,0.19668
2018-04-05 00:00:00,MPMPESS0273,1.39021
2018-04-05 00:00:00,MPMPESS0284,1.1
2018-04-05 00:00:00,MPMPESS0290,120.7
2018-04-05 00:00:00,MPMPESS0306,3.68
2018-04-05 00:00:00,MPMPESS0313,271.6
2018-04-05 00:00:00,MPMPESS0316,37298.62250000001
2018-04-05 00:00:00,MPMPESS0321,3
2018-04-05 00:00:00,MPMPESS0335,5.5
2018-04-06 00:00:00,MABLESS0009,615
2018-04-06 00:00:00,MABLESS0021,630
2018-04-06 00:00:00,MACIESS0002,13
2018-04-06 00:00:00,MACIESS0006,6.299999999999999
2018-04-06 00:00:00,MACJESS0009,252
2018-04-06 00:00:00,MACJESS0032,53
2018-04-06 00:00:00,MACJESS0045,565
2018-04-06 00:00:00,MACJESS0151,52
2018-04-06 00:00:00,MAENESS0001,2504
2018-04-06 00:00:00,MAETESS0129,2520
2018-04-06 00:00:00,MAETESS0145,3078
2018-04-06 00:00:00,MAETESS0213,1025
2018-04-06 00:00:00,MAETESS0214,1008
2018-04-06 00:00:00,MAETESS0230,402
2018-04-06 00:00:00,MAETESS0291,3040
2018-04-06 00:00:00,MAGPESS0001,2337
2018-04-06 00:00:00,MALMESS0004,18.02
2018-04-06 00:00:00,MATFESS0002,615
2018-04-06 00:00:00,MATFESS0003,627
2018-04-06 00:00:00,MATLESS0088,204.5
2018-04-06 00:00:00,MATPGOL0038,6917
2018-04-06 00:00:00,MAVAESS0001,2526
2018-04-06 00:00:00,MPMPESS0262,1.96364
2018-04-06 00:00:00,MPMPESS0316,45924.40599999999
2018-04-06 00:00:00,MPMPESS0321,4
2018-04-06 00:00:00,MPMPESS0335,13.670000000000002
2018-04-06 00:00:00,MPMPGOL0001,5717.3688
2018-04-09 00:00:00,MAASESS0004,28368
2018-04-09 00:00:00,MACIESS0001,17
2018-04-09 00:00:00,MACIESS0002,2
2018-04-09 00:00:00,MACIESS0006,3.67
2018-04-09 00:00:00,MACJESS0014,1182
2018-04-09 00:00:00,MACJESS0131,96
2018-04-09 00:00:00,MAESESS0012,14212
2018-04-09 00:00:00,MAETESS0231,1188
2018-04-09 00:00:00,MAETESS0286,4600
2018-04-09 00:00:00,MAETESS0296,1150
2018-04-09 00:00:00,MALMESS0029,2.4
2018-04-09 00:00:00,MALMESS0030,6.15
2018-04-09 00:00:00,MAPAESS0001,103
2018-04-09 00:00:00,MAPDESS0009,31
2018-04-09 00:00:00,MAPLESS0001,13
2018-04-09 00:00:00,MATPESS0003,14197
2018-04-09 00:00:00,MPMPESS0009,0.33
2018-04-09 00:00:00,MPMPESS0026,0.1
2018-04-09 00:00:00,MPMPESS0053,0.49
2018-04-09 00:00:00,MPMPESS0055,0.33
2018-04-09 00:00:00,MPMPESS0204,0.07
2018-04-09 00:00:00,MPMPESS0232,6.55
2018-04-09 00:00:00,MPMPESS0262,1.47273
2018-04-09 00:00:00,MPMPESS0267,0.322
2018-04-09 00:00:00,MPMPESS0273,0.03
2018-04-09 00:00:00,MPMPESS0285,0.49
2018-04-09 00:00:00,MPMPESS0290,0.49
2018-04-09 00:00:00,MPMPESS0296,0.98
2018-04-09 00:00:00,MPMPESS0316,50628.49699999998
2018-04-09 00:00:00,MPMPESS0335,238.79
2018-04-09 00:00:00,MPMPESS0357,1.96
2018-04-10 00:00:00,MACIESS0002,6
2018-04-10 00:00:00,MACIESS0006,4.2
2018-04-10 00:00:00,MACJESS0040,234
2018-04-10 00:00:00,MACJESS0077,237
2018-04-10 00:00:00,MAETESS0144,2879
2018-04-10 00:00:00,MAETESS0145,2855
2018-04-10 00:00:00,MAETESS0206,2849
2018-04-10 00:00:00,MAETESS0230,494
2018-04-10 00:00:00,MALMESS0003,20.53
2018-04-10 00:00:00,MALMESS0006,19.33
2018-04-10 00:00:00,MAPGESS0001,2.25
2018-04-10 00:00:00,MATLESS0092,368.48
2018-04-10 00:00:00,MATPESS0001,2849
2018-04-10 00:00:00,MPMPESS0009,0.775
2018-04-10 00:00:00,MPMPESS0026,0.16
2018-04-10 00:00:00,MPMPESS0053,0.81
2018-04-10 00:00:00,MPMPESS0055,0.77
2018-04-10 00:00:00,MPMPESS0058,0.28
2018-04-10 00:00:00,MPMPESS0118,0.35
2018-04-10 00:00:00,MPMPESS0181,0.7
2018-04-10 00:00:00,MPMPESS0204,0.153
2018-04-10 00:00:00,MPMPESS0209,11.75
2018-04-10 00:00:00,MPMPESS0232,14.27
2018-04-10 00:00:00,MPMPESS0238,0.47
2018-04-10 00:00:00,MPMPESS0273,0.054
2018-04-10 00:00:00,MPMPESS0284,0.7
2018-04-10 00:00:00,MPMPESS0285,0.8
2018-04-10 00:00:00,MPMPESS0290,0.8
2018-04-10 00:00:00,MPMPESS0296,1.61
2018-04-10 00:00:00,MPMPESS0306,2.35
2018-04-10 00:00:00,MPMPESS0316,40103.80999999999
2018-04-10 00:00:00,MPMPESS0357,3.23
2018-04-11 00:00:00,MAADESS0005,3249
2018-04-11 00:00:00,MABLESS0005,1272
2018-04-11 00:00:00,MACIESS0002,19.85
2018-04-11 00:00:00,MACIESS0006,3.4000000000000004
2018-04-11 00:00:00,MACJESS0032,106
2018-04-11 00:00:00,MACJESS0057,127
2018-04-11 00:00:00,MACJESS0099,270
2018-04-11 00:00:00,MACJESS0115,635
2018-04-11 00:00:00,MACJESS0132,418
2018-04-11 00:00:00,MAENESS0001,1272
2018-04-11 00:00:00,MAENESS0004,215
2018-04-11 00:00:00,MAENESS0103,3231
2018-04-11 00:00:00,MAENGOL0033,7680
2018-04-11 00:00:00,MAETESS0132,1282
2018-04-11 00:00:00,MAETESS0144,5044
2018-04-11 00:00:00,MAETESS0145,1555
2018-04-11 00:00:00,MAETESS0200,216
2018-04-11 00:00:00,MAETESS0201,216
2018-04-11 00:00:00,MAETESS0227,1685
2018-04-11 00:00:00,MAETESS0229,1599
2018-04-11 00:00:00,MAETESS0230,555
2018-04-11 00:00:00,MAETESS0299,5034
2018-04-11 00:00:00,MAETGOL0001,7680
2018-04-11 00:00:00,MAETGOL0159,7680
2018-04-11 00:00:00,MAGPESS0001,2562
2018-04-11 00:00:00,MALMESS0008,6.48
2018-04-11 00:00:00,MALMESS0039,32.12
2018-04-11 00:00:00,MAPGESS0001,3
2018-04-11 00:00:00,MATFESS0002,1265
2018-04-11 00:00:00,MATLESS0088,125.33
2018-04-11 00:00:00,MATLESS0094,720.1500000000001
2018-04-11 00:00:00,MATPESS0001,5024
2018-04-11 00:00:00,MATPESS0045,1671
2018-04-11 00:00:00,MATPESS0046,1562
2018-04-11 00:00:00,MATPGOL0038,8126
2018-04-11 00:00:00,MAVAESS0001,1282
2018-04-11 00:00:00,MAVAESS0017,3400
2018-04-11 00:00:00,MPMPESS0009,1.6
2018-04-11 00:00:00,MPMPESS0026,0.48
2018-04-11 00:00:00,MPMPESS0055,1.6
2018-04-11 00:00:00,MPMPESS0181,3.2
2018-04-11 00:00:00,MPMPESS0204,0.32
2018-04-11 00:00:00,MPMPESS0232,28.82
2018-04-11 00:00:00,MPMPESS0273,0.16
2018-04-11 00:00:00,MPMPESS0285,1.6
2018-04-11 00:00:00,MPMPESS0290,2.4
2018-04-11 00:00:00,MPMPESS0296,4.8
2018-04-11 00:00:00,MPMPESS0316,35147.63
2018-04-11 00:00:00,MPMPESS0321,4
2018-04-11 00:00:00,MPMPESS0335,6.93
2018-04-11 00:00:00,MPMPESS0338,8
2018-04-11 00:00:00,MPMPESS0339,1.6
2018-04-11 00:00:00,MPMPESS0349,2.88
2018-04-11 00:00:00,MPSGINQ0001,6339.84
2018-04-12 00:00:00,MACICBQ0001,1.53
2018-04-12 00:00:00,MACIESS0006,4
2018-04-12 00:00:00,MACJCBQ0004,58
2018-04-12 00:00:00,MAENCBQ0007,18107
2018-04-12 00:00:00,MAENESS0004,29852
2018-04-12 00:00:00,MAETCBQ0029,9042
2018-04-12 00:00:00,MAETCBQ0031,9059
2018-04-12 00:00:00,MAETCBQ0045,58
2018-04-12 00:00:00,MAETESS0200,29851
2018-04-12 00:00:00,MAETESS0201,29849
2018-04-12 00:00:00,MAVACBQ0013,18241
2018-04-12 00:00:00,MPMPESS0009,5.96
2018-04-12 00:00:00,MPMPESS0132,35.78
2018-04-12 00:00:00,MPMPESS0134,11.91
2018-04-12 00:00:00,MPMPESS0135,0.01428
2018-04-12 00:00:00,MPMPESS0136,0.05952
2018-04-12 00:00:00,MPMPESS0204,2.98
2018-04-12 00:00:00,MPMPESS0221,127.97999999999999
2018-04-12 00:00:00,MPMPESS0232,11.9
2018-04-12 00:00:00,MPMPESS0260,148.8
2018-04-12 00:00:00,MPMPESS0290,238.08
2018-04-12 00:00:00,MPMPESS0292,11.9
2018-04-12 00:00:00,MPMPESS0306,29.76
2018-04-12 00:00:00,MPMPESS0313,153.8
2018-04-12 00:00:00,MPMPESS0316,27369.84
2018-04-12 00:00:00,MPMPESS0320,0.17618
2018-04-12 00:00:00,MPMPESS0350,654.72
2018-04-13 00:00:00,MACIESS0006,4.2
2018-04-13 00:00:00,MAENCBQ0001,6002
2018-04-13 00:00:00,MAETCBQ0041,6051
2018-04-13 00:00:00,MPMPCBQ0021,21.95
2018-04-13 00:00:00,MPMPESS0215,2.3
2018-04-13 00:00:00,MPMPESS0262,1.47273
2018-04-13 00:00:00,MPMPESS0271,2.3
2018-04-13 00:00:00,MPMPESS0288,2.6
2018-04-13 00:00:00,MPMPESS0298,9.05
2018-04-13 00:00:00,MPMPESS0299,0.12
2018-04-13 00:00:00,MPMPESS0316,40699.46
2018-04-15 00:00:00,MPMPESS0335,49.5
2018-04-16 00:00:00,MACICBQ0001,7.1899999999999995
2018-04-16 00:00:00,MACIESS0002,7.79
2018-04-16 00:00:00,MACIESS0006,3.3287
2018-04-16 00:00:00,MACJCBQ0004,30
2018-04-16 00:00:00,MACJESS0001,499
2018-04-16 00:00:00,MACJESS0116,277
2018-04-16 00:00:00,MACJESS0117,277
2018-04-16 00:00:00,MACJESS0144,54
2018-04-16 00:00:00,MADACBQ0001,6019
2018-04-16 00:00:00,MAENCBQ0001,13283
2018-04-16 00:00:00,MAENCBQ0007,9020
2018-04-16 00:00:00,MAETCBQ0026,9015
2018-04-16 00:00:00,MAETCBQ0036,7400
2018-04-16 00:00:00,MAETCBQ0038,3034
2018-04-16 00:00:00,MAETCBQ0040,3100
2018-04-16 00:00:00,MAETCBQ0044,510
2018-04-16 00:00:00,MAETCBQ0045,532
2018-04-16 00:00:00,MAETESS0230,54
2018-04-16 00:00:00,MAETESS0286,2566
2018-04-16 00:00:00,MAETESS0305,654
2018-04-16 00:00:00,MALMESS0029,0.635
2018-04-16 00:00:00,MALMESS0047,0.955
2018-04-16 00:00:00,MALMESS0048,1.63
2018-04-16 00:00:00,MAPAESS0001,54.26
2018-04-16 00:00:00,MATPESS0054,13331
2018-04-16 00:00:00,MAVACBQ0001,6030
2018-04-16 00:00:00,MAVACBQ0013,9058
2018-04-16 00:00:00,MPMPESS0060,0.4
2018-04-16 00:00:00,MPMPESS0170,2.44
2018-04-16 00:00:00,MPMPESS0202,0.8
